i,t,alpha,delta1,delta2,CL,viol,SPL,flags
6.160000000000000000e+02,6.160000000000000142e+00,1.186307129790206716e+01,-4.161040030642009668e+00,5.799649716523205711e+00,1.303162662440602082e+00,3.162662440602037606e-03,7.991103862271793901e+01,0.000000000000000000e+00
6.170000000000000000e+02,6.169999999999999929e+00,1.182753982712646312e+01,-4.190796700640178507e+00,5.779295972493207145e+00,1.300842642880051692e+00,8.426428800516472251e-04,7.991598061500187100e+01,0.000000000000000000e+00
6.180000000000000000e+02,6.179999999999999716e+00,1.185758603979965109e+01,-4.174391933603740945e+00,5.790511361268078971e+00,1.296938541019212465e+00,3.061458980787579165e-03,7.991464619760861865e+01,0.000000000000000000e+00
6.190000000000000000e+02,6.190000000000000391e+00,1.188635653680982252e+01,-4.155837422533489978e+00,5.803198255208051215e+00,1.294864347462829635e+00,5.135652537170409815e-03,7.990931285683271312e+01,0.000000000000000000e+00
6.200000000000000000e+02,6.200000000000000178e+00,1.190931481220177801e+01,-4.133530362768627953e+00,5.818453500178372373e+00,1.294139308343611683e+00,5.860691656388361537e-03,7.990278367646895674e+01,0.000000000000000000e+00
6.210000000000000000e+02,6.209999999999999964e+00,1.192763505216101549e+01,-4.114416841192699792e+00,5.831527479794537783e+00,1.294338850221754988e+00,5.661149778245055941e-03,7.989601710395997713e+01,0.000000000000000000e+00
6.220000000000000000e+02,6.219999999999999751e+00,1.194225423354262894e+01,-4.066578382177807427e+00,5.864256380703961824e+00,1.294999291572143996e+00,5.000708427856048743e-03,7.989326727902736991e+01,1.000000000000000000e+00
6.230000000000000000e+02,6.230000000000000426e+00,1.195392004494815907e+01,-4.059465421362378201e+00,5.869125591722047730e+00,1.296676477916277381e+00,3.323522083722663112e-03,7.988931682168718851e+01,0.000000000000000000e+00
6.240000000000000000e+02,6.240000000000000213e+00,1.195967340057045014e+01,-4.061009468658425270e+00,5.868069320377624187e+00,1.297913206389583962e+00,2.086793610416082245e-03,7.988486044760315963e+01,0.000000000000000000e+00
6.250000000000000000e+02,6.250000000000000000e+00,1.196782018833399519e+01,-4.022307128532387921e+00,5.894560545143401775e+00,1.298449572113945294e+00,1.550427886054750459e-03,7.988421009441481146e+01,1.000000000000000000e+00
6.260000000000000000e+02,6.259999999999999787e+00,1.197432116038773309e+01,-3.976421517951943763e+00,5.925982387718475408e+00,1.299637982502058309e+00,3.620174979417356553e-04,7.988755758050776024e+01,1.000000000000000000e+00
6.270000000000000000e+02,6.270000000000000462e+00,1.197950880475384849e+01,-3.960220616682030847e+00,5.937084218916214517e+00,1.301458431898747437e+00,1.458431898747392097e-03,7.989062542810660261e+01,1.000000000000000000e+00
6.280000000000000000e+02,6.280000000000000249e+00,1.196152460522992200e+01,-3.980193080528237282e+00,5.923405037578858057e+00,1.302913750977440221e+00,2.913750977440177081e-03,7.989480241935322624e+01,0.000000000000000000e+00
6.290000000000000000e+02,6.290000000000000036e+00,1.195208007998806998e+01,-3.994009476526238611e+00,5.913944239076889708e+00,1.302542060628433918e+00,2.542060628433873148e-03,7.989846877089044597e+01,0.000000000000000000e+00
6.300000000000000000e+02,6.299999999999999822e+00,1.196176087190967152e+01,-3.982563758714654067e+00,5.921786477622307032e+00,1.301252769037161583e+00,1.252769037161538535e-03,7.990015282907688743e+01,0.000000000000000000e+00
6.310000000000000000e+02,6.310000000000000497e+00,1.193319831898074668e+01,-4.009749394281365120e+00,5.903168186005867568e+00,1.300494324313893779e+00,4.943243138937347680e-04,7.990500944157723495e+01,0.000000000000000000e+00
6.320000000000000000e+02,6.320000000000000284e+00,1.194669360807554526e+01,-3.999130895956017007e+00,5.910442375001228932e+00,1.298102889202878529e+00,1.897110797121515091e-03,7.990654836539194150e+01,0.000000000000000000e+00
6.330000000000000000e+02,6.330000000000000071e+00,1.195746257614109176e+01,-3.945396841390587550e+00,5.947246559914864505e+00,1.296661013821310826e+00,3.338986178689218320e-03,7.991141049792717865e+01,1.000000000000000000e+00
6.340000000000000000e+02,6.339999999999999858e+00,1.196605599510248652e+01,-3.912045739515282339e+00,5.970104905423440300e+00,1.297015434072180229e+00,2.984565927819815556e-03,7.991680091052441526e+01,1.000000000000000000e+00
6.350000000000000000e+02,6.350000000000000533e+00,1.197291336982925714e+01,-3.887703886850334634e+00,5.986795011815346790e+00,1.298086568181940237e+00,1.913431818059807554e-03,7.992192425243835885e+01,1.000000000000000000e+00
6.360000000000000000e+02,6.360000000000000320e+00,1.197838541632839693e+01,-3.862637117727257152e+00,6.003987540063180361e+00,1.299410045378711853e+00,5.899546212881912055e-04,7.992726615277024393e+01,1.000000000000000000e+00
6.370000000000000000e+02,6.370000000000000107e+00,1.198275199888831644e+01,-3.861733015997864005e+00,6.004616344702162323e+00,1.300920550748052129e+00,9.205507480520846997e-04,7.993019026863228760e+01,0.000000000000000000e+00
6.380000000000000000e+02,6.379999999999999893e+00,1.198623644355734363e+01,-3.865202915890670887e+00,6.002245635521330058e+00,1.301912953531467076e+00,1.912953531467032064e-03,7.993105831522213123e+01,0.000000000000000000e+00
6.390000000000000000e+02,6.390000000000000568e+00,1.198901696001040484e+01,-3.838284943325973586e+00,6.020712062847532131e+00,1.302413073401725407e+00,2.413073401725362999e-03,7.993417512151586379e+01,1.000000000000000000e+00
6.400000000000000000e+02,6.400000000000000355e+00,1.199123575596789948e+01,-3.843695624096847396e+00,6.017010786962426749e+00,1.303372207981351005e+00,3.372207981350960893e-03,7.993525948148544558e+01,0.000000000000000000e+00
6.410000000000000000e+02,6.410000000000000142e+00,1.199300631031781883e+01,-3.846246488316512835e+00,6.015270569306530035e+00,1.303808171453460396e+00,3.808171453460351685e-03,7.993531478731976847e+01,1.000000000000000000e+00
6.420000000000000000e+02,6.419999999999999929e+00,1.198782434448987644e+01,-3.859411096795058782e+00,6.006250796896137167e+00,1.303951829404316642e+00,3.951829404316598016e-03,7.993506125867581602e+01,0.000000000000000000e+00
6.430000000000000000e+02,6.429999999999999716e+00,1.199028407287575959e+01,-3.856200857086635292e+00,6.008460099530138265e+00,1.303441971404511346e+00,3.441971404511301458e-03,7.993465900222594200e+01,1.000000000000000000e+00
6.440000000000000000e+02,6.440000000000000391e+00,1.195649527978875426e+01,-3.889245617313838554e+00,5.985807521176256252e+00,1.303113757460919064e+00,3.113757460919019948e-03,7.993865586703432768e+01,0.000000000000000000e+00
6.450000000000000000e+02,6.450000000000000178e+00,1.192995217752435089e+01,-3.917004678173518606e+00,5.966782892775453817e+00,1.301030858202378848e+00,1.030858202378803767e-03,7.994464085791463503e+01,0.000000000000000000e+00
6.460000000000000000e+02,6.459999999999999964e+00,1.194410325277195639e+01,-3.911228949351764239e+00,5.970746227633870973e+00,1.298021103925808051e+00,1.978896074191993648e-03,7.994623274601977414e+01,0.000000000000000000e+00
6.470000000000000000e+02,6.469999999999999751e+00,1.195539552493923807e+01,-3.889036421103930774e+00,5.985961773526586427e+00,1.296308703295025788e+00,3.691296704974256215e-03,7.994729027915072095e+01,0.000000000000000000e+00
6.480000000000000000e+02,6.480000000000000426e+00,1.196440653000201770e+01,-3.864081892295336829e+00,6.003075713050283646e+00,1.295920306043963244e+00,4.079693956036800628e-03,7.994883506747704871e+01,1.000000000000000000e+00
6.490000000000000000e+02,6.490000000000000213e+00,1.197159713000161041e+01,-3.868029711468672804e+00,6.000375760328688024e+00,1.296522898542384006e+00,3.477101457616038616e-03,7.994777437172898260e+01,0.000000000000000000e+00
6.500000000000000000e+02,6.500000000000000000e+00,1.197733508353663900e+01,-3.826961739285445141e+00,6.028542381060042032e+00,1.297039377361474344e+00,2.960622638525700623e-03,7.995044724944547454e+01,1.000000000000000000e+00
6.510000000000000000e+02,6.509999999999999787e+00,1.198191385453933755e+01,-3.824794343187069678e+00,6.030038235914625844e+00,1.298671333201643741e+00,1.328666798356303858e-03,7.995153817800854767e+01,0.000000000000000000e+00
6.520000000000000000e+02,6.520000000000000462e+00,1.198556762129906694e+01,-3.808977419807171749e+00,6.040897109043516622e+00,1.300055605810477966e+00,5.560581047792112486e-05,7.995330335272225852e+01,1.000000000000000000e+00
6.530000000000000000e+02,6.530000000000000249e+00,1.198848325335986154e+01,-3.772128326369976747e+00,6.066187734138884124e+00,1.301611952834035524e+00,1.611952834035479398e-03,7.995820160165203561e+01,1.000000000000000000e+00
6.540000000000000000e+02,6.540000000000000036e+00,1.199080986884271738e+01,-3.733629147483563226e+00,6.092621323597350091e+00,1.303843696457146040e+00,3.843696457145995282e-03,7.996570545212838965e+01,1.000000000000000000e+00
6.550000000000000000e+02,6.549999999999999822e+00,1.199266646099570366e+01,-3.736585868074154604e+00,6.090606082361855300e+00,1.306600778596467505e+00,6.600778596467460346e-03,7.997034838149298253e+01,1.000000000000000000e+00
6.560000000000000000e+02,6.560000000000000497e+00,1.196790621471884819e+01,-3.765788753701901026e+00,6.070572532099403951e+00,1.308631806840792278e+00,8.631806840792233260e-03,7.997625147470226636e+01,0.000000000000000000e+00
6.570000000000000000e+02,6.570000000000000284e+00,1.192806827021124860e+01,-3.805277832223629808e+00,6.043481677454628276e+00,1.308760411915444122e+00,8.760411915444077380e-03,7.998542128193376755e+01,0.000000000000000000e+00
6.580000000000000000e+02,6.580000000000000071e+00,1.190223443222525646e+01,-3.834720264150357050e+00,6.023290267866768133e+00,1.306852243290374416e+00,6.852243290374371298e-03,7.999466779983804088e+01,0.000000000000000000e+00
6.590000000000000000e+02,6.589999999999999858e+00,1.184528909874442171e+01,-3.885660935117459136e+00,5.988356476706184317e+00,1.304097020219232350e+00,4.097020219232305749e-03,8.000860163411635995e+01,0.000000000000000000e+00
6.600000000000000000e+02,6.600000000000000533e+00,1.178906162453177586e+01,-3.935934692098355114e+00,5.953892119806923233e+00,1.299345788067981733e+00,6.542119320183115150e-04,8.002543403348553852e+01,0.000000000000000000e+00
6.610000000000000000e+02,6.610000000000000320e+00,1.180682661247733201e+01,-3.934290071053957671e+00,5.955021912065066481e+00,1.293172183167137446e+00,6.827816832862598773e-03,8.003347928467607630e+01,0.000000000000000000e+00
6.620000000000000000e+02,6.620000000000000107e+00,1.184585153924958867e+01,-3.906560261769747466e+00,5.974029154983081291e+00,1.289280844019718097e+00,1.071915598028194694e-02,8.003369433420040480e+01,0.000000000000000000e+00
6.630000000000000000e+02,6.629999999999999893e+00,1.187699264243149067e+01,-3.881477489991640883e+00,5.991227054801501417e+00,1.288308475787359519e+00,1.169152421264052499e-02,8.002979834241286028e+01,0.000000000000000000e+00
6.640000000000000000e+02,6.640000000000000568e+00,1.190184261365745222e+01,-3.846474581284975880e+00,6.015231948104418969e+00,1.289179091999772098e+00,1.082090800022794674e-02,8.002543654915191951e+01,0.000000000000000000e+00
6.650000000000000000e+02,6.650000000000000355e+00,1.192167238867614820e+01,-3.810101590676760352e+00,6.040183992591418694e+00,1.291485187788923961e+00,8.514812211076083770e-03,8.002197063828533885e+01,0.000000000000000000e+00
6.660000000000000000e+02,6.660000000000000142e+00,1.193749614853955343e+01,-3.758863211198305798e+00,6.075345990863360690e+00,1.294732579251504534e+00,5.267420748495510452e-03,8.002176122025920790e+01,1.000000000000000000e+00
6.670000000000000000e+02,6.669999999999999929e+00,1.195012318923863326e+01,-3.690732398553347338e+00,6.122122366633929502e+00,1.298948724862266424e+00,1.051275137733620468e-03,8.002657810660920745e+01,3.000000000000000000e+00
6.680000000000000000e+02,6.679999999999999716e+00,1.194393630698117192e+01,-3.708679893537020433e+00,6.109813330379046725e+00,1.304225230167496807e+00,4.225230167496762945e-03,8.002936847058546732e+01,0.000000000000000000e+00
6.690000000000000000e+02,6.690000000000000391e+00,1.195526230557083380e+01,-3.704792026801562166e+00,6.112498255875625119e+00,1.307482760219119244e+00,7.482760219119199974e-03,8.002919565987718897e+01,0.000000000000000000e+00
6.700000000000000000e+02,6.700000000000000178e+00,1.192913310272812133e+01,-3.736279851718401712e+00,6.090890549328841885e+00,1.310312152072070635e+00,1.031215207207059059e-02,8.003147018273355684e+01,0.000000000000000000e+00
6.710000000000000000e+02,6.709999999999999964e+00,1.186554199917434893e+01,-3.793628203196978355e+00,6.051533552315749631e+00,1.310919245173836956e+00,1.091924517383691118e-02,8.004115064782921252e+01,0.000000000000000000e+00
6.720000000000000000e+02,6.719999999999999751e+00,1.181635902149795747e+01,-3.840620071216082287e+00,6.019297603276290154e+00,1.308253704515222493e+00,8.253704515222448634e-03,8.005379599372142252e+01,0.000000000000000000e+00
6.730000000000000000e+02,6.730000000000000426e+00,1.176202810032486212e+01,-3.890913225932573827e+00,5.984806154873885120e+00,1.303850875138643284e+00,3.850875138643239382e-03,8.006903396381416371e+01,0.000000000000000000e+00
6.740000000000000000e+02,6.740000000000000213e+00,1.180120354397415383e+01,-3.875741143746828765e+00,5.995212774184263793e+00,1.297950450224003127e+00,2.049549775996917234e-03,8.007290805352499774e+01,0.000000000000000000e+00
6.750000000000000000e+02,6.750000000000000000e+00,1.184136444418139611e+01,-3.843187377973055430e+00,6.017539589312590032e+00,1.295144633876079698e+00,4.855366123920346055e-03,8.007061769755550529e+01,0.000000000000000000e+00
6.760000000000000000e+02,6.759999999999999787e+00,1.187341203121545696e+01,-3.812102866692995473e+00,6.038866333869017389e+00,1.295079174030236757e+00,4.920825969763287233e-03,8.006547847051008659e+01,0.000000000000000000e+00
6.770000000000000000e+02,6.770000000000000462e+00,1.187976437656286066e+01,-3.819832001252626785e+00,6.033571156766928567e+00,1.296747247314342655e+00,3.252752685657389620e-03,8.005941685616905090e+01,0.000000000000000000e+00
6.780000000000000000e+02,6.780000000000000249e+00,1.190405440149965699e+01,-3.799468210263704737e+00,6.047548255231894210e+00,1.297958931216094625e+00,2.041068783905419792e-03,8.005192000150475451e+01,0.000000000000000000e+00
6.790000000000000000e+02,6.790000000000000036e+00,1.192343735069164623e+01,-3.772177043481325764e+00,6.066280888822592310e+00,1.300055810476050899e+00,5.581047605085487362e-05,8.004522063671126375e+01,0.000000000000000000e+00
6.800000000000000000e+02,6.799999999999999822e+00,1.192219085283705660e+01,-3.785260402484392550e+00,6.057311428692854882e+00,1.302847246479911014e+00,2.847246479910969796e-03,8.003906370934686265e+01,0.000000000000000000e+00
6.810000000000000000e+02,6.810000000000000497e+00,1.188819962091872107e+01,-3.820955862327074293e+00,6.032825292256392302e+00,1.304525616040113078e+00,4.525616040113034089e-03,8.003817806023462822e+01,0.000000000000000000e+00
6.820000000000000000e+02,6.820000000000000284e+00,1.191078555608665646e+01,-3.809471182151292989e+00,6.040710309651411869e+00,1.303943306166214677e+00,3.943306166214632924e-03,8.003372136439168116e+01,0.000000000000000000e+00
6.830000000000000000e+02,6.830000000000000071e+00,1.192880867606915096e+01,-3.806602522356962393e+00,6.042685247120179071e+00,1.304451813356600987e+00,4.451813356600942129e-03,8.002668325173220865e+01,0.000000000000000000e+00
6.840000000000000000e+02,6.839999999999999858e+00,1.190816620475567511e+01,-3.832423290236448565e+00,6.024976447281159331e+00,1.305402997124007536e+00,5.402997124007491436e-03,8.002330205102589389e+01,0.000000000000000000e+00
6.850000000000000000e+02,6.850000000000000533e+00,1.184755216247357090e+01,-3.885937727911924711e+00,5.988273947891510574e+00,1.304906195131330326e+00,4.906195131330282067e-03,8.002849097782153365e+01,0.000000000000000000e+00
6.860000000000000000e+02,6.860000000000000320e+00,1.180249034530438124e+01,-3.928321207983946017e+00,5.959216774162567454e+00,1.301580699870460878e+00,1.580699870460833267e-03,8.003740458421283677e+01,0.000000000000000000e+00
6.870000000000000000e+02,6.870000000000000107e+00,1.173339343196667350e+01,-3.987240666373228049e+00,5.918834164795196529e+00,1.296899700835585367e+00,3.100299164414677122e-03,8.005212470317124485e+01,0.000000000000000000e+00
