scenario,i,t,alpha,delta1,delta2,CL,s,sigma,flags
0.000000000000000000e+00,5.750000000000000000e+02,5.750000000000000000e+00,1.200000000000000000e+01,-4.095890797596923427e+00,5.844089182458099607e+00,1.298932297720874152e+00,-1.067702279125892773e-03,1.328919154190659757e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.760000000000000000e+02,5.759999999999999787e+00,1.200000000000000000e+01,-4.098691157292887688e+00,5.842174821324043421e+00,1.300034500001654436e+00,3.450000165439170985e-05,1.328919154190659757e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.770000000000000000e+02,5.770000000000000462e+00,1.200000000000000000e+01,-4.100870208558578867e+00,5.840685519412802229e+00,1.299760068424079318e+00,-2.399315759207265586e-04,1.328919154190659757e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.780000000000000000e+02,5.780000000000000249e+00,1.200000000000000000e+01,-4.091922960512134999e+00,5.846808970507980874e+00,1.299546512220449035e+00,-4.534877795510094955e-04,1.328919154190659757e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.790000000000000000e+02,5.790000000000000036e+00,1.200000000000000000e+01,-4.092489333345540992e+00,5.846423201054070873e+00,1.300423610773411287e+00,4.236107734112426471e-04,1.328919154190659757e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.800000000000000000e+02,5.799999999999999822e+00,1.199372223156705530e+01,-4.101055829864524327e+00,5.840563127658851883e+00,1.300368185685172095e+00,3.681856851720510804e-04,1.328975985170544882e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.810000000000000000e+02,5.810000000000000497e+00,1.200000000000000000e+01,-4.095877782584897986e+00,5.844107550417399821e+00,1.298933335537328038e+00,-1.066664462672006763e-03,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.820000000000000000e+02,5.820000000000000284e+00,1.200000000000000000e+01,-4.098727150585049550e+00,5.842159452576888512e+00,1.300036208010078020e+00,3.620801007797602722e-05,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.830000000000000000e+02,5.830000000000000071e+00,1.200000000000000000e+01,-4.100849881813216413e+00,5.840708487693049733e+00,1.299756962883713562e+00,-2.430371162864819468e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.840000000000000000e+02,5.839999999999999858e+00,1.200000000000000000e+01,-4.091914284397270229e+00,5.846823775293885639e+00,1.299548919125740332e+00,-4.510808742597127718e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.850000000000000000e+02,5.850000000000000533e+00,1.200000000000000000e+01,-4.092480968649288897e+00,5.846437602922320842e+00,1.300424866089086251e+00,4.248660890862065997e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.860000000000000000e+02,5.860000000000000320e+00,1.199372125068049932e+01,-4.101048334562485742e+00,5.840576748007042518e+00,1.300369401844626349e+00,3.694018446263047650e-04,1.328975985170544882e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.870000000000000000e+02,5.870000000000000107e+00,1.200000000000000000e+01,-4.095864341088629956e+00,5.844125058083185387e+00,1.298934365658492851e+00,-1.065634341507193383e-03,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.880000000000000000e+02,5.879999999999999893e+00,1.200000000000000000e+01,-4.098760999901954527e+00,5.842144423442238832e+00,1.300037905190092768e+00,3.790519009272408368e-05,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.890000000000000000e+02,5.889999999999999680e+00,1.200000000000000000e+01,-4.100829981621939346e+00,5.840730060943135626e+00,1.299754016014031288e+00,-2.459839859687562580e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.900000000000000000e+02,5.900000000000000355e+00,1.200000000000000000e+01,-4.091905255036378364e+00,5.846837742151649309e+00,1.299551233800596561e+00,-4.487661994034830570e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.910000000000000000e+02,5.910000000000000142e+00,1.200000000000000000e+01,-4.092472179348881411e+00,5.846451238852363730e+00,1.300426106710906859e+00,4.261067109068150671e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.920000000000000000e+02,5.919999999999999929e+00,1.199372031712962006e+01,-4.101040390417929338e+00,5.840589641681160238e+00,1.300370611361359785e+00,3.706113613597405987e-04,1.328975985170544882e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.930000000000000000e+02,5.929999999999999716e+00,1.200000000000000000e+01,-4.095850534328063119e+00,5.844141804027065845e+00,1.298935397037458195e+00,-1.064602962541849607e-03,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.940000000000000000e+02,5.940000000000000391e+00,1.200000000000000000e+01,-4.098792871966754348e+00,5.842129757268716972e+00,1.300039591957520724e+00,3.959195752067934393e-05,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.950000000000000000e+02,5.950000000000000178e+00,1.200000000000000000e+01,-4.100810463149869634e+00,5.840750404300194099e+00,1.299751217749950172e+00,-2.487822500498726441e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.960000000000000000e+02,5.959999999999999964e+00,1.200000000000000000e+01,-4.091895900483992321e+00,5.846850983458587336e+00,1.299553466784882261e+00,-4.465332151177836550e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.970000000000000000e+02,5.969999999999999751e+00,1.200000000000000000e+01,-4.092462998460655754e+00,5.846464214984901986e+00,1.300427335899003722e+00,4.273358990036779659e-04,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.980000000000000000e+02,5.980000000000000426e+00,1.199371938792829262e+01,-4.101032060017361758e+00,5.840601891823976821e+00,1.300371816879561937e+00,3.718168795618925770e-04,1.328975985170544882e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.990000000000000000e+02,5.990000000000000213e+00,1.200000000000000000e+01,-4.095836395179380141e+00,5.844157889022540076e+00,1.298936425217310120e+00,-1.063574782689924447e-03,1.328975985170544882e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+02,6.000000000000000000e+00,1.200000000000000000e+01,-4.098822996921484219e+00,5.842115417213570083e+00,1.300041270721053799e+00,4.127072105375440003e-05,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.010000000000000000e+02,6.009999999999999787e+00,1.200000000000000000e+01,-4.100791294705572909e+00,5.840769657493931177e+00,1.299748551041545852e+00,-2.514489584541923506e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.020000000000000000e+02,6.020000000000000462e+00,1.200000000000000000e+01,-4.091886280452031954e+00,5.846863573889974575e+00,1.299555626579780743e+00,-4.443734202193017069e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.030000000000000000e+02,6.030000000000000249e+00,1.200000000000000000e+01,-4.092453490278800565e+00,5.846476600388151645e+00,1.300428553078476046e+00,4.285530784760016587e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.040000000000000000e+02,6.040000000000000036e+00,1.199371849093332010e+01,-4.101023405188479742e+00,5.840613566769945919e+00,1.300373017262239639e+00,3.730172622395944160e-04,1.328955139874815894e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.050000000000000000e+02,6.049999999999999822e+00,1.200000000000000000e+01,-4.095822005650756381e+00,5.844173365229926809e+00,1.298937451832903545e+00,-1.062548167096499796e-03,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.060000000000000000e+02,6.060000000000000497e+00,1.200000000000000000e+01,-4.098851423629377599e+00,5.842101475784993170e+00,1.300042938388370484e+00,4.293838837043928436e-05,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.070000000000000000e+02,6.070000000000000284e+00,1.200000000000000000e+01,-4.100772472726503359e+00,5.840787926624518178e+00,1.299746015939414967e+00,-2.539840605850773869e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.080000000000000000e+02,6.080000000000000071e+00,1.200000000000000000e+01,-4.091876417830978774e+00,5.846875599223538167e+00,1.299557718271345141e+00,-4.422817286549030058e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.090000000000000000e+02,6.089999999999999858e+00,1.200000000000000000e+01,-4.092443681347710971e+00,5.846488476154840797e+00,1.300429760639246091e+00,4.297606392460462388e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.100000000000000000e+02,6.100000000000000533e+00,1.199371757246893289e+01,-4.101014452649304864e+00,5.840624745351503222e+00,1.300374214441517573e+00,3.742144415175285843e-04,1.328955139874815894e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.110000000000000000e+02,6.110000000000000320e+00,1.200000000000000000e+01,-4.095807350137524949e+00,5.844188338352863887e+00,1.298938473612503142e+00,-1.061526387496902757e-03,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.120000000000000000e+02,6.120000000000000107e+00,1.200000000000000000e+01,-4.098878423326768328e+00,5.842087840384716735e+00,1.300044600830090324e+00,4.460083009028004142e-05,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.130000000000000000e+02,6.129999999999999893e+00,1.200000000000000000e+01,-4.100753946181530551e+00,5.840805337608931502e+00,1.299743590102056867e+00,-2.564098979431772563e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.140000000000000000e+02,6.140000000000000568e+00,1.200000000000000000e+01,-4.091866361671922192e+00,5.846887114963330134e+00,1.299559751021089671e+00,-4.402489789103736229e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.150000000000000000e+02,6.150000000000000355e+00,1.200000000000000000e+01,-4.092433623703611190e+00,5.846499893842684870e+00,1.300430957842352520e+00,4.309578423524751400e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.160000000000000000e+02,6.160000000000000142e+00,1.199371666020287108e+01,-4.101005252364548603e+00,5.840635478678768422e+00,1.300375407298848707e+00,3.754072988486623075e-04,1.328955139874815894e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.170000000000000000e+02,6.169999999999999929e+00,1.200000000000000000e+01,-4.095792498889976763e+00,5.844202843798685265e+00,1.298939492178255328e+00,-1.060507821744716139e-03,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.180000000000000000e+02,6.179999999999999716e+00,1.200000000000000000e+01,-4.098904036513982163e+00,5.842074564986926788e+00,1.300046254973631576e+00,4.625497363153208141e-05,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.190000000000000000e+02,6.190000000000000391e+00,1.200000000000000000e+01,-4.100735728685137360e+00,5.840821961067361734e+00,1.299741273291574739e+00,-2.587267084253053184e-04,1.328955139874815894e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.200000000000000000e+02,6.200000000000000178e+00,1.200000000000000000e+01,-4.091856160682992183e+00,5.846898166013514420e+00,1.299561727146774981e+00,-4.382728532250634856e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.210000000000000000e+02,6.209999999999999964e+00,1.200000000000000000e+01,-4.092423369617010032e+00,5.846510894246625512e+00,1.300432143487591397e+00,4.321434875913521267e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.220000000000000000e+02,6.219999999999999751e+00,1.199371579509361752e+01,-4.100995854271315189e+00,5.840645807505946863e+00,1.300376594208501047e+00,3.765942085010021145e-04,1.328924060139933250e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.230000000000000000e+02,6.230000000000000426e+00,1.200000000000000000e+01,-4.095777532411199573e+00,5.844216899806062848e+00,1.298940509941176158e+00,-1.059490058823886471e-03,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.240000000000000000e+02,6.240000000000000213e+00,1.200000000000000000e+01,-4.098928284390001231e+00,5.842061706841949587e+00,1.300047896277609416e+00,4.789627760937165135e-05,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.250000000000000000e+02,6.250000000000000000e+00,1.200000000000000000e+01,-4.100717850997665614e+00,5.840837846175060299e+00,1.299739066708507806e+00,-2.609332914922379842e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.260000000000000000e+02,6.259999999999999787e+00,1.200000000000000000e+01,-4.091845813031845580e+00,5.846908822338463985e+00,1.299563646841319642e+00,-4.363531586804025864e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.270000000000000000e+02,6.270000000000000462e+00,1.200000000000000000e+01,-4.092412920079043559e+00,5.846521543914999341e+00,1.300433320892828704e+00,4.333208928286591544e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.280000000000000000e+02,6.280000000000000249e+00,1.199371489664070900e+01,-4.100986260769499125e+00,5.840655795962112151e+00,1.300377778143903873e+00,3.777781439038285782e-04,1.328924060139933250e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.290000000000000000e+02,6.290000000000000036e+00,1.200000000000000000e+01,-4.095762390479605664e+00,5.844230611935999242e+00,1.298941522038149055e+00,-1.058477961850989857e-03,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.300000000000000000e+02,6.299999999999999822e+00,1.200000000000000000e+01,-4.098951414319404130e+00,5.842049159655979373e+00,1.300049533584812567e+00,4.953358481252223555e-05,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.310000000000000000e+02,6.310000000000000497e+00,1.200000000000000000e+01,-4.100700222963763686e+00,5.840853116219225427e+00,1.299736948979448359e+00,-2.630510205516856104e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.320000000000000000e+02,6.320000000000000284e+00,1.200000000000000000e+01,-4.091835361564465146e+00,5.846919114919669980e+00,1.299565521758684117e+00,-4.344782413159276047e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.330000000000000000e+02,6.330000000000000071e+00,1.200000000000000000e+01,-4.092402319008366263e+00,5.846531871808662295e+00,1.300434488613249062e+00,4.344886132490177744e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.340000000000000000e+02,6.339999999999999858e+00,1.199371400563091505e+01,-4.100976513742828899e+00,5.840665473140379760e+00,1.300378957496327370e+00,3.789574963273256714e-04,1.328924060139933250e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.350000000000000000e+02,6.350000000000000533e+00,1.200000000000000000e+01,-4.095747145590780569e+00,5.844243987102990978e+00,1.298942530868895773e+00,-1.057469131104271653e-03,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.360000000000000000e+02,6.360000000000000320e+00,1.200000000000000000e+01,-4.098973426682356980e+00,5.842036978482015641e+00,1.300051162371143487e+00,5.116237114344279746e-05,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.370000000000000000e+02,6.370000000000000107e+00,1.200000000000000000e+01,-4.100682877624157285e+00,5.840867802725576929e+00,1.299734922594561137e+00,-2.650774054389071210e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.380000000000000000e+02,6.379999999999999893e+00,1.200000000000000000e+01,-4.091824828338745945e+00,5.846929081638533532e+00,1.299567351133004367e+00,-4.326488669956773947e-04,1.328924060139933250e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.390000000000000000e+02,6.390000000000000568e+00,1.200000000000000000e+01,-4.092391591364462400e+00,5.846541912688024034e+00,1.300435646906739517e+00,4.356469067394730388e-04,1.328924060139933250e-01,1.000000000000000000e+00
